Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Date_T,State_T,TotalSamples,Negative,Positive
2602,6/3/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,4,11/22/2020,Chandigarh,132090,114651,
2603,6/3/2020,8:00 AM,Delhi,-,-,9243,556,22132,11/23/2020,Chandigarh,133478,115935,
2604,6/3/2020,8:00 AM,Goa,-,-,57,0,79,11/24/2020,Chandigarh,134281,116658,
2605,6/3/2020,8:00 AM,Gujarat,-,-,11894,1092,17617,11/25/2020,Chandigarh,135876,118166,
2606,6/3/2020,8:00 AM,Haryana,-,-,1069,23,2652,11/26/2020,Chandigarh,137442,119600,
2607,6/3/2020,8:00 AM,Himachal Pradesh,-,-,140,5,345,11/27/2020,Chandigarh,140730,122777,
2608,6/3/2020,8:00 AM,Jammu and Kashmir,-,-,953,33,2718,11/29/2020,Chandigarh,141616,123467,
2609,6/3/2020,8:00 AM,Jharkhand,-,-,320,5,712,11/30/2020,Chandigarh,142326,124109,
2610,6/3/2020,8:00 AM,Karnataka,-,-,1403,52,3796,12/1/2020,Chandigarh,144204,125856,
2611,6/3/2020,8:00 AM,Kerala,-,-,627,11,1412,12/2/2020,Chandigarh,145958,127500,
2612,6/3/2020,8:00 AM,Ladakh,-,-,47,1,81,12/3/2020,Chandigarh,147467,128934,
2613,6/3/2020,8:00 AM,Madhya Pradesh,-,-,5221,364,8420,12/4/2020,Chandigarh,149019,130367,
2614,6/3/2020,8:00 AM,Maharashtra,-,-,31333,2465,72300,12/5/2020,Chandigarh,150409,131651,
2615,6/3/2020,8:00 AM,Manipur,-,-,14,0,89,12/6/2020,Chandigarh,151473,132612,
2616,6/3/2020,8:00 AM,Meghalaya,-,-,12,1,27,12/7/2020,Chandigarh,152801,133852,
2617,6/3/2020,8:00 AM,Mizoram,-,-,1,0,13,12/8/2020,Chandigarh,154396,135138,
2618,6/3/2020,8:00 AM,Nagaland,-,-,0,0,49,12/9/2020,Chandigarh,155643,136480,
2619,6/3/2020,8:00 AM,Odisha,-,-,1325,7,2245,12/10/2020,Chandigarh,157056,137802,
2620,6/3/2020,8:00 AM,Puducherry,-,-,25,0,82,12/11/2020,Chandigarh,158516,139166,
2621,6/3/2020,8:00 AM,Punjab,-,-,2017,46,2342,12/12/2020,Chandigarh,159784,140360,
2622,6/3/2020,8:00 AM,Rajasthan,-,-,6435,203,9373,12/13/2020,Chandigarh,160600,141106,
2623,6/3/2020,8:00 AM,Sikkim,-,-,0,0,1,12/14/2020,Chandigarh,161810,142236,
2624,6/3/2020,8:00 AM,Tamil Nadu,-,-,13706,197,24586,12/15/2020,Chandigarh,162991,143354,
2625,6/3/2020,8:00 AM,Telengana,-,-,1526,92,2891,12/16/2020,Chandigarh,164254,144548,
2626,6/3/2020,8:00 AM,Tripura,-,-,173,0,468,12/17/2020,Chandigarh,165414,145646,
2627,6/3/2020,8:00 AM,Uttarakhand,-,-,252,7,1043,12/18/2020,Chandigarh,166499,146655,
2628,6/3/2020,8:00 AM,Uttar Pradesh,-,-,5030,222,8361,12/19/2020,Chandigarh,167704,147795,
2629,6/3/2020,8:00 AM,West Bengal,-,-,2410,335,6168,12/20/2020,Chandigarh,168234,148296,
2630,6/3/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,7123,12/21/2020,Chandigarh,169489,149492,
2631,6/4/2020,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,12/22/2020,Chandigarh,170841,150787,
2632,6/4/2020,8:00 AM,Andhra Pradesh,-,-,2466,68,4080,12/23/2020,Chandigarh,172379,152240,
2633,6/4/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,38,12/24/2020,Chandigarh,173459,153276,
2634,6/4/2020,8:00 AM,Assam,-,-,413,4,1672,12/25/2020,Chandigarh,174395,154176,
2635,6/4/2020,8:00 AM,Bihar,-,-,2077,25,4390,12/26/2020,Chandigarh,175611,155311,
2636,6/4/2020,8:00 AM,Chandigarh,-,-,214,5,301,12/27/2020,Chandigarh,176337,155970,
2637,6/4/2020,8:00 AM,Chhattisgarh,-,-,188,2,668,12/28/2020,Chandigarh,177441,156995,
2638,6/4/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,8,12/29/2020,Chandigarh,178691,158179,
2639,6/4/2020,8:00 AM,Delhi,-,-,9542,606,23645,12/30/2020,Chandigarh,180014,159429,
2640,6/4/2020,8:00 AM,Goa,-,-,57,0,79,12/31/2020,Chandigarh,181186,160534,
2641,6/4/2020,8:00 AM,Gujarat,-,-,12212,1122,18100,1/1/2021,Chandigarh,182063,161358,
2642,6/4/2020,8:00 AM,Haryana,-,-,1089,23,2954,1/2/2021,Chandigarh,183091,162317,
2643,6/4/2020,8:00 AM,Himachal Pradesh,-,-,150,5,359,1/3/2021,Chandigarh,183594,162803,
2644,6/4/2020,8:00 AM,Jammu and Kashmir,-,-,1007,34,2857,1/4/2021,Chandigarh,184844,163994,
2645,6/4/2020,8:00 AM,Jharkhand,-,-,321,5,752,1/5/2021,Chandigarh,186419,165457,
2646,6/4/2020,8:00 AM,Karnataka,-,-,1514,53,4063,1/6/2021,Chandigarh,187897,166855,
2647,6/4/2020,8:00 AM,Kerala,-,-,651,11,1494,1/7/2021,Chandigarh,189318,168231,
2648,6/4/2020,8:00 AM,Ladakh,-,-,48,1,90,1/8/2021,Chandigarh,190556,169415,
2649,6/4/2020,8:00 AM,Madhya Pradesh,-,-,5445,371,8588,1/9/2021,Chandigarh,191673,170482,
2650,6/4/2020,8:00 AM,Maharashtra,-,-,32329,2587,74860,1/10/2021,Chandigarh,192376,171141,
2651,6/4/2020,8:00 AM,Manipur,-,-,38,0,118,1/12/2021,Chandigarh,194901,173583,
2652,6/4/2020,8:00 AM,Meghalaya,-,-,13,1,33,1/13/2021,Chandigarh,196211,174856,
2653,6/4/2020,8:00 AM,Mizoram,-,-,1,0,14,1/14/2021,Chandigarh,197283,175903,
2654,6/4/2020,8:00 AM,Nagaland,-,-,0,0,58,1/15/2021,Chandigarh,198409,177003,
2655,6/4/2020,8:00 AM,Odisha,-,-,1416,7,2388,1/16/2021,Chandigarh,199538,178093,
2656,6/4/2020,8:00 AM,Puducherry,-,-,25,0,82,1/17/2021,Chandigarh,200245,178766,
2657,6/4/2020,8:00 AM,Punjab,-,-,2029,47,2376,1/18/2021,Chandigarh,201373,179867,
2658,6/4/2020,8:00 AM,Rajasthan,-,-,6744,209,9652,1/19/2021,Chandigarh,202434,180897,
2659,6/4/2020,8:00 AM,Sikkim,-,-,0,0,2,1/20/2021,Chandigarh,203275,181710,
2660,6/4/2020,8:00 AM,Tamil Nadu,-,-,14316,208,25872,1/21/2021,Chandigarh,204305,182724,
2661,6/4/2020,8:00 AM,Telengana,-,-,1556,99,3020,1/22/2021,Chandigarh,205814,184208,
2662,6/4/2020,8:00 AM,Tripura,-,-,173,0,468,1/23/2021,Chandigarh,207047,185419,
2663,6/4/2020,8:00 AM,Uttarakhand,-,-,282,8,1085,1/24/2021,Chandigarh,208107,186447,
2664,6/4/2020,8:00 AM,Uttar Pradesh,-,-,5176,229,8729,1/26/2021,Chandigarh,210111,0,
2665,6/4/2020,8:00 AM,West Bengal,-,-,2580,345,6508,1/27/2021,Chandigarh,211460,189699,
2666,6/4/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,7483,1/28/2021,Chandigarh,212915,191118,
2667,6/5/2020,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,1/29/2021,Chandigarh,214102,192278,
2668,6/5/2020,8:00 AM,Andhra Pradesh,-,-,2539,71,4223,1/30/2021,Chandigarh,215242,193401,
2669,6/5/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,42,1/31/2021,Chandigarh,216246,194378,
2670,6/5/2020,8:00 AM,Assam,-,-,442,4,1988,2/1/2021,Chandigarh,217610,195710,
2671,6/5/2020,8:00 AM,Bihar,-,-,2210,29,4493,2/2/2021,Chandigarh,218941,197019,
2672,6/5/2020,8:00 AM,Chandigarh,-,-,214,5,301,2/3/2021,Chandigarh,220301,198343,
2673,6/5/2020,8:00 AM,Chhattisgarh,-,-,213,2,756,2/7/2021,Chandigarh,225242,203192,
2674,6/5/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,12,2/8/2021,Chandigarh,226503,204427,
2675,6/5/2020,8:00 AM,Delhi,-,-,9898,650,25004,2/10/2021,Chandigarh,228973,206859,
2676,6/5/2020,8:00 AM,Goa,-,-,57,0,166,2/11/2021,Chandigarh,230418,208291,
2677,6/5/2020,8:00 AM,Gujarat,-,-,12667,1155,18584,2/12/2021,Chandigarh,231652,209506,
2678,6/5/2020,8:00 AM,Haryana,-,-,2134,24,3281,2/13/2021,Chandigarh,233067,210904,
2679,6/5/2020,8:00 AM,Himachal Pradesh,-,-,179,5,383,2/14/2021,Chandigarh,234069,211888,
2680,6/5/2020,8:00 AM,Jammu and Kashmir,-,-,1048,35,3142,2/15/2021,Chandigarh,235303,213096,
2681,6/5/2020,8:00 AM,Jharkhand,-,-,354,6,793,2/16/2021,Chandigarh,236728,214491,
2682,6/5/2020,8:00 AM,Karnataka,-,-,1610,57,4320,2/17/2021,Chandigarh,238048,215781,
2683,6/5/2020,8:00 AM,Kerala,-,-,690,14,1588,2/18/2021,Chandigarh,239648,217351,
2684,6/5/2020,8:00 AM,Ladakh,-,-,48,1,90,2/19/2021,Chandigarh,240935,218619,
2685,6/5/2020,8:00 AM,Madhya Pradesh,-,-,5637,377,8762,2/20/2021,Chandigarh,242302,219960,
2686,6/5/2020,8:00 AM,Maharashtra,-,-,33681,2710,77793,2/21/2021,Chandigarh,243429,221056,
2687,6/5/2020,8:00 AM,Manipur,-,-,38,0,124,2/22/2021,Chandigarh,244956,222545,
2688,6/5/2020,8:00 AM,Meghalaya,-,-,13,1,33,2/23/2021,Chandigarh,246706,224258,
2689,6/5/2020,8:00 AM,Mizoram,-,-,1,0,17,2/24/2021,Chandigarh,248384,225895,
2690,6/5/2020,8:00 AM,Nagaland,-,-,0,0,80,2/25/2021,Chandigarh,250130,227592,
2691,6/5/2020,8:00 AM,Odisha,-,-,1416,7,2478,2/26/2021,Chandigarh,252022,229413,
2692,6/5/2020,8:00 AM,Puducherry,-,-,25,0,82,2/27/2021,Chandigarh,253339,230669,
2693,6/5/2020,8:00 AM,Punjab,-,-,2043,47,2415,2/28/2021,Chandigarh,254433,231712,
2694,6/5/2020,8:00 AM,Rajasthan,-,-,7104,213,9862,3/1/2021,Chandigarh,256362,233566,
2695,6/5/2020,8:00 AM,Sikkim,-,-,0,0,2,3/2/2021,Chandigarh,258184,235319,
2696,6/5/2020,8:00 AM,Tamil Nadu,-,-,14902,220,27256,3/3/2021,Chandigarh,259793,236870,
2697,6/5/2020,8:00 AM,Telengana,-,-,1587,105,3147,3/4/2021,Chandigarh,261609,238605,
2698,6/5/2020,8:00 AM,Tripura,-,-,173,0,644,3/5/2021,Chandigarh,263410,240330,
2699,6/5/2020,8:00 AM,Uttarakhand,-,-,297,10,1153,3/6/2021,Chandigarh,265479,242276,
2700,6/5/2020,8:00 AM,Uttar Pradesh,-,-,5439,245,9237,3/7/2021,Chandigarh,266685,243399,
2701,6/5/2020,8:00 AM,West Bengal,-,-,2768,355,6876,3/8/2021,Chandigarh,268392,245027,
2702,6/5/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,7610,3/9/2021,Chandigarh,270350,246880,
2703,6/6/2020,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,3/10/2021,Chandigarh,272059,248501,
2704,6/6/2020,8:00 AM,Andhra Pradesh,-,-,2576,73,4303,3/11/2021,Chandigarh,273400,249733,
2705,6/6/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,45,3/12/2021,Chandigarh,274991,251187,
2706,6/6/2020,8:00 AM,Assam,-,-,498,4,2153,3/13/2021,Chandigarh,276905,252953,
2707,6/6/2020,8:00 AM,Bihar,-,-,2225,29,4596,3/14/2021,Chandigarh,278390,254318,
2708,6/6/2020,8:00 AM,Chandigarh,-,-,222,5,304,3/15/2021,Chandigarh,280183,255961,
2709,6/6/2020,8:00 AM,Chhattisgarh,-,-,244,2,879,3/16/2021,Chandigarh,282157,257788,
2710,6/6/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,14,3/17/2021,Chandigarh,284386,259816,
2711,6/6/2020,8:00 AM,Delhi,-,-,10315,708,26334,3/18/2021,Chandigarh,286187,261398,
2712,6/6/2020,8:00 AM,Goa,-,-,65,0,196,3/19/2021,Chandigarh,287941,262938,
2713,6/6/2020,8:00 AM,Gujarat,-,-,13003,1190,19094,3/20/2021,Chandigarh,289955,264748,
2714,6/6/2020,8:00 AM,Haryana,-,-,2134,24,3597,3/21/2021,Chandigarh,292183,266727,
2715,6/6/2020,8:00 AM,Himachal Pradesh,-,-,189,5,393,3/22/2021,Chandigarh,294023,268359,
2716,6/6/2020,8:00 AM,Jammu and Kashmir,-,-,1086,36,3324,3/23/2021,Chandigarh,296079,270196,
2717,6/6/2020,8:00 AM,Jharkhand,-,-,410,7,881,3/24/2021,Chandigarh,298087,271952,
2718,6/6/2020,8:00 AM,Karnataka,-,-,1688,57,4835,3/25/2021,Chandigarh,300105,273740,
2719,6/6/2020,8:00 AM,Kerala,-,-,712,14,1699,3/26/2021,Chandigarh,302049,275427,
2720,6/6/2020,8:00 AM,Ladakh,-,-,48,1,97,3/27/2021,Chandigarh,303963,277045,
2721,6/6/2020,8:00 AM,Madhya Pradesh,-,-,5878,384,8996,3/28/2021,Chandigarh,306217,279003,
2722,6/6/2020,8:00 AM,Maharashtra,-,-,35156,2849,80229,3/29/2021,Chandigarh,308086,280594,
2723,6/6/2020,8:00 AM,Manipur,-,-,41,0,132,3/30/2021,Chandigarh,309840,282078,
2724,6/6/2020,8:00 AM,Meghalaya,-,-,13,1,33,3/31/2021,Chandigarh,311905,283876,
2725,6/6/2020,8:00 AM,Mizoram,-,-,1,0,22,4/1/2021,Chandigarh,313935,285648,
2726,6/6/2020,8:00 AM,Nagaland,-,-,0,0,94,4/2/2021,Chandigarh,316037,287463,
2727,6/6/2020,8:00 AM,Odisha,-,-,1604,8,2608,4/3/2021,Chandigarh,318451,289564,
2728,6/6/2020,8:00 AM,Puducherry,-,-,36,0,99,4/4/2021,Chandigarh,321189,291960,
2729,6/6/2020,8:00 AM,Punjab,-,-,2069,48,2461,4/5/2021,Chandigarh,323293,293776,
2730,6/6/2020,8:00 AM,Rajasthan,-,-,7359,218,10084,4/6/2021,Chandigarh,325654,295815,
2731,6/6/2020,8:00 AM,Sikkim,-,-,0,0,3,4/7/2021,Chandigarh,328766,298528,
2732,6/6/2020,8:00 AM,Tamil Nadu,-,-,15762,232,28694,4/8/2021,Chandigarh,331288,300725,
2733,6/6/2020,8:00 AM,Telengana,-,-,1627,113,3290,4/9/2021,Chandigarh,334548,303559,
2734,6/6/2020,8:00 AM,Tripura,-,-,173,0,692,4/10/2021,Chandigarh,337663,306276,
2735,6/6/2020,8:00 AM,Uttarakhand,-,-,344,11,1215,4/11/2021,Chandigarh,340849,309055,
2736,6/6/2020,8:00 AM,Uttar Pradesh,-,-,5648,257,9733,4/12/2021,Chandigarh,343981,311760,
2737,6/6/2020,8:00 AM,West Bengal,-,-,2912,366,7303,4/13/2021,Chandigarh,346766,314145,
2738,6/6/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,8192,4/14/2021,Chandigarh,349851,316806,
2739,6/7/2020,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,4/15/2021,Chandigarh,352815,319357,
2740,6/7/2020,8:00 AM,Andhra Pradesh,-,-,2620,73,4510,4/16/2021,Chandigarh,355840,321895,
2741,6/7/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,47,4/17/2021,Chandigarh,358856,324486,
2742,6/7/2020,8:00 AM,Assam,-,-,547,4,2397,4/18/2021,Chandigarh,362406,327401,
2743,6/7/2020,8:00 AM,Bihar,-,-,2425,30,4915,4/19/2021,Chandigarh,365412,329794,
2744,6/7/2020,8:00 AM,Chandigarh,-,-,273,5,309,4/20/2021,Chandigarh,368438,332216,
2745,6/7/2020,8:00 AM,Chhattisgarh,-,-,266,4,923,4/21/2021,Chandigarh,371408,334563,
2746,6/7/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,19,4/22/2021,Chandigarh,374392,336913,
2747,6/7/2020,8:00 AM,Delhi,-,-,10664,761,27654,4/23/2021,Chandigarh,378454,340146,
2748,6/7/2020,8:00 AM,Goa,-,-,65,0,267,4/24/2021,Chandigarh,382125,343106,
2749,6/7/2020,8:00 AM,Gujarat,-,-,13316,1219,19592,4/25/2021,Chandigarh,385925,346154,
2750,6/7/2020,8:00 AM,Haryana,-,-,2134,24,3952,4/26/2021,Chandigarh,389827,349235,
2751,6/7/2020,8:00 AM,Himachal Pradesh,-,-,194,5,400,4/27/2021,Chandigarh,394029,352598,
2752,6/7/2020,8:00 AM,Jammu and Kashmir,-,-,1126,39,3467,4/28/2021,Chandigarh,397590,355384,
2753,6/7/2020,8:00 AM,Jharkhand,-,-,473,7,1000,4/29/2021,Chandigarh,401411,358403,
2754,6/7/2020,8:00 AM,Karnataka,-,-,1968,59,5213,4/30/2021,Chandigarh,404615,360875,
2755,6/7/2020,8:00 AM,Kerala,-,-,762,15,1807,5/1/2021,Chandigarh,408487,363939,
2756,6/7/2020,8:00 AM,Ladakh,-,-,48,1,99,5/2/2021,Chandigarh,412497,367088,
2757,6/7/2020,8:00 AM,Madhya Pradesh,-,-,6108,399,9228,5/3/2021,Chandigarh,416408,370101,
2758,6/7/2020,8:00 AM,Maharashtra,-,-,37390,2969,82968,5/4/2021,Chandigarh,419601,372510,
2759,6/7/2020,8:00 AM,Manipur,-,-,52,0,157,5/5/2021,Chandigarh,423313,375400,
2760,6/7/2020,8:00 AM,Meghalaya,-,-,13,1,33,5/6/2021,Chandigarh,426227,377550,
2761,6/7/2020,8:00 AM,Mizoram,-,-,1,0,24,5/7/2021,Chandigarh,430125,380551,
2762,6/7/2020,8:00 AM,Nagaland,-,-,0,0,107,5/8/2021,Chandigarh,433928,383480,
2763,6/7/2020,8:00 AM,Odisha,-,-,1716,8,2781,5/9/2021,Chandigarh,437869,386521,
2764,6/7/2020,8:00 AM,Puducherry,-,-,36,0,99,5/10/2021,Chandigarh,441625,389411,
2765,6/7/2020,8:00 AM,Punjab,-,-,2092,50,2515,5/11/2021,Chandigarh,444454,391453,
2766,6/7/2020,8:00 AM,Rajasthan,-,-,7501,231,10331,5/12/2021,Chandigarh,447896,394118,
2767,6/7/2020,8:00 AM,Sikkim,-,-,0,0,7,5/13/2021,Chandigarh,451453,396911,
2768,6/7/2020,8:00 AM,Tamil Nadu,-,-,16395,251,30152,5/14/2021,Chandigarh,454814,399617,
2769,6/7/2020,8:00 AM,Telengana,-,-,1710,123,3496,5/15/2021,Chandigarh,458231,402365,
2770,6/7/2020,8:00 AM,Tripura,-,-,173,0,747,5/16/2021,Chandigarh,461826,405289,
2771,6/7/2020,8:00 AM,Uttarakhand,-,-,423,11,1303,5/17/2021,Chandigarh,465181,408024,
2772,6/7/2020,8:00 AM,Uttar Pradesh,-,-,5648,257,9733,5/18/2021,Chandigarh,468017,410333,
2773,6/7/2020,8:00 AM,West Bengal,-,-,3119,383,7738,5/19/2021,Chandigarh,470962,412862,
2774,6/7/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,8605,5/20/2021,Chandigarh,474170,415650,
2775,6/8/2020,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,5/21/2021,Chandigarh,477484,418558,
2776,6/8/2020,8:00 AM,Andhra Pradesh,-,-,2682,75,4708,5/22/2021,Chandigarh,481446,422124,
2777,6/8/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,51,5/23/2021,Chandigarh,485087,425404,
2778,6/8/2020,8:00 AM,Assam,-,-,615,4,2565,5/24/2021,Chandigarh,488182,428251,
2779,6/8/2020,8:00 AM,Bihar,-,-,2480,30,5088,5/25/2021,Chandigarh,491148,430958,
2780,6/8/2020,8:00 AM,Chandigarh,-,-,273,5,314,5/26/2021,Chandigarh,493948,433534,
2781,6/8/2020,8:00 AM,Chhattisgarh,-,-,283,4,1073,5/27/2021,Chandigarh,496588,435973,
2782,6/8/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,20,5/28/2021,Chandigarh,499561,438778,
2783,6/8/2020,8:00 AM,Delhi,-,-,10664,761,27654,5/29/2021,Chandigarh,502637,441690,
2784,6/8/2020,8:00 AM,Goa,-,-,65,0,300,5/30/2021,Chandigarh,505899,444767,
2785,6/8/2020,8:00 AM,Gujarat,-,-,13635,1249,20070,5/31/2021,Chandigarh,508469,447211,
2786,6/8/2020,8:00 AM,Haryana,-,-,2134,28,4448,6/1/2021,Chandigarh,510724,449335,
2787,6/8/2020,8:00 AM,Himachal Pradesh,-,-,224,5,413,6/2/2021,Chandigarh,513554,452047,
2788,6/8/2020,8:00 AM,Jammu and Kashmir,-,-,1216,41,4087,6/3/2021,Chandigarh,516329,454706,
2789,6/8/2020,8:00 AM,Jharkhand,-,-,490,7,1099,6/4/2021,Chandigarh,518931,457218,
2790,6/8/2020,8:00 AM,Karnataka,-,-,2132,61,5452,6/5/2021,Chandigarh,521716,459904,
2791,6/8/2020,8:00 AM,Kerala,-,-,803,15,1914,6/6/2021,Chandigarh,523880,461989,
2792,6/8/2020,8:00 AM,Ladakh,-,-,50,1,103,6/7/2021,Chandigarh,525544,463603,
2793,6/8/2020,8:00 AM,Madhya Pradesh,-,-,6331,412,9401,6/8/2021,Chandigarh,528002,465989,
2794,6/8/2020,8:00 AM,Maharashtra,-,-,39314,3060,85975,6/9/2021,Chandigarh,530483,468382,
2795,6/8/2020,8:00 AM,Manipur,-,-,52,0,172,6/10/2021,Chandigarh,533043,470876,
2796,6/8/2020,8:00 AM,Meghalaya,-,-,13,1,36,6/11/2021,Chandigarh,535174,472937,
2797,6/8/2020,8:00 AM,Mizoram,-,-,1,0,34,6/12/2021,Chandigarh,537582,475286,
2798,6/8/2020,8:00 AM,Nagaland,-,-,8,0,118,6/13/2021,Chandigarh,539353,477000,
2799,6/8/2020,8:00 AM,Odisha,-,-,1894,9,2856,6/14/2021,Chandigarh,540918,478513,
2800,6/8/2020,8:00 AM,Puducherry,-,-,36,0,99,6/15/2021,Chandigarh,542526,480077,
2801,6/8/2020,8:00 AM,Punjab,-,-,2106,51,2608,6/16/2021,Chandigarh,544309,481819,
2802,6/8/2020,8:00 AM,Rajasthan,-,-,7641,240,10599,6/17/2021,Chandigarh,546381,483822,
2803,6/8/2020,8:00 AM,Sikkim,-,-,0,0,7,6/18/2021,Chandigarh,548086,485749,
2804,6/8/2020,8:00 AM,Tamil Nadu,-,-,16999,269,31667,6/19/2021,Chandigarh,549803,487151,
2805,6/8/2020,8:00 AM,Telengana,-,-,1710,123,3580,6/20/2021,Chandigarh,551578,488898,
2806,6/8/2020,8:00 AM,Tripura,-,-,192,0,800,6/21/2021,Chandigarh,552751,490057,
2807,6/8/2020,8:00 AM,Uttarakhand,-,-,528,13,1355,6/22/2021,Chandigarh,554164,491447,
2808,6/8/2020,8:00 AM,Uttar Pradesh,-,-,6185,275,10536,6/23/2021,Chandigarh,555785,493012,
2809,6/8/2020,8:00 AM,West Bengal,-,-,3303,396,8187,6/24/2021,Chandigarh,557472,494677,
2810,6/8/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,9189,6/25/2021,Chandigarh,559491,496656,
2811,6/9/2020,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,6/26/2021,Chandigarh,561064,498203,
2812,6/9/2020,8:00 AM,Andhra Pradesh,-,-,2745,75,4851,6/27/2021,Chandigarh,562427,499545,
2813,6/9/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,51,6/28/2021,Chandigarh,564021,501131,
2814,6/9/2020,8:00 AM,Assam,-,-,665,4,2776,6/29/2021,Chandigarh,565421,502507,
2815,6/9/2020,8:00 AM,Bihar,-,-,2499,31,5202,6/30/2021,Chandigarh,567172,504242,
2816,6/9/2020,8:00 AM,Chandigarh,-,-,273,5,317,7/1/2021,Chandigarh,568854,505907,
2817,6/9/2020,8:00 AM,Chhattisgarh,-,-,308,4,1160,7/2/2021,Chandigarh,570537,507577,
2818,6/9/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,22,7/3/2021,Chandigarh,572187,509209,
2819,6/9/2020,8:00 AM,Delhi,-,-,11357,874,29943,7/4/2021,Chandigarh,573440,510452,
2820,6/9/2020,8:00 AM,Goa,-,-,67,0,330,7/5/2021,Chandigarh,574942,511941,
2821,6/9/2020,8:00 AM,Gujarat,-,-,13956,1280,20545,7/6/2021,Chandigarh,576457,513444,
2822,6/9/2020,8:00 AM,Haryana,-,-,2134,39,4854,7/7/2021,Chandigarh,577866,514823,
2823,6/9/2020,8:00 AM,Himachal Pradesh,-,-,227,5,421,7/8/2021,Chandigarh,579549,516486,
2824,6/9/2020,8:00 AM,Jammu and Kashmir,-,-,1324,45,4285,7/9/2021,Chandigarh,581225,518145,
2825,6/9/2020,8:00 AM,Jharkhand,-,-,519,7,1256,7/11/2021,Chandigarh,584729,521626,
2826,6/9/2020,8:00 AM,Karnataka,-,-,2519,64,5760,7/12/2021,Chandigarh,586332,523219,
2827,6/9/2020,8:00 AM,Kerala,-,-,814,16,2005,7/13/2021,Chandigarh,587638,524522,
2828,6/9/2020,8:00 AM,Ladakh,-,-,52,1,103,7/14/2021,Chandigarh,589344,526216,
2829,6/9/2020,8:00 AM,Madhya Pradesh,-,-,6536,414,9638,7/15/2021,Chandigarh,590851,527715,
2830,6/9/2020,8:00 AM,Maharashtra,-,-,40975,3169,88528,7/16/2021,Chandigarh,592255,529113,
2831,6/9/2020,8:00 AM,Manipur,-,-,58,0,272,7/17/2021,Chandigarh,593875,530724,
2832,6/9/2020,8:00 AM,Meghalaya,-,-,13,1,36,7/18/2021,Chandigarh,595449,532278,
2833,6/9/2020,8:00 AM,Mizoram,-,-,1,0,42,7/19/2021,Chandigarh,596646,533471,
2834,6/9/2020,8:00 AM,Nagaland,-,-,8,0,123,7/20/2021,Chandigarh,598067,534877,
2835,6/9/2020,8:00 AM,Odisha,-,-,1993,9,2994,7/21/2021,Chandigarh,599618,536421,
2836,6/9/2020,8:00 AM,Puducherry,-,-,52,0,127,7/22/2021,Chandigarh,600610,537408,
2837,6/9/2020,8:00 AM,Punjab,-,-,2128,53,2663,7/23/2021,Chandigarh,602003,538798,
2838,6/9/2020,8:00 AM,Rajasthan,-,-,8004,246,10763,7/24/2021,Chandigarh,603476,540266,
2839,6/9/2020,8:00 AM,Sikkim,-,-,0,0,7,7/25/2021,Chandigarh,604769,541554,
2840,6/9/2020,8:00 AM,Tamil Nadu,-,-,17527,286,33229,7/26/2021,Chandigarh,606209,542990,
2841,6/9/2020,8:00 AM,Telengana,-,-,1710,137,3650,7/27/2021,Chandigarh,607629,544403,
2842,6/9/2020,8:00 AM,Tripura,-,-,192,0,838,7/28/2021,Chandigarh,609259,546027,
2843,6/9/2020,8:00 AM,Uttarakhand,-,-,714,13,1411,7/29/2021,Chandigarh,610869,547631,
2844,6/9/2020,8:00 AM,Uttar Pradesh,-,-,6344,283,10947,7/30/2021,Chandigarh,612441,549199,
2845,6/9/2020,8:00 AM,West Bengal,-,-,3465,405,8613,7/31/2021,Chandigarh,613891,550648,
2846,6/9/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,8803,8/1/2021,Chandigarh,615248,551999,
